,ABX,AEM,AG,AGI,ASR.TO,AU,AUY,BCM.V,BSX.TO,BTG,CDE,CG.TO,DRD,DRGDF,EDV.TO,EGO,FNV,FSM,GFI,GOLD,GORO,GG,GSS,GQM.TO,GUYFF,HL,HMY,IAG,KGC,KL.TO,KLDX,MAG,MDRPF,NCMGY,NEM,NGD,PAAS,PPP,RGLD,ROGFF,SA,SAND,SBGL,SMF.TO,SBB.TO,SLW,SSRI,SVM.TO,TAHO,TGD,TMR.TO,TXG.TO
2007-04-05,25353.70257,4540.0875,0,612.09227,0,12727.93974,5090.77374,0,0,0,1189.9684,2173.742548,241.9973,0,0,2089.6434,123,0,123,0,85.0734,18064.18436,1062.071,63.280789,427.42446,1095.37584,6207.90688,2419.59354,8244.40464,0,42.3899532,0,NaN,6626.8818,18478.1776,0,2364.556,0,849.384,5.373975,0,0,NaN,340.6918266,0,2279.184,2310.9192,842.7215098,NaN,NaN,0,0
2007-04-09,25224.03822,4548.56233,0,611.89466,0,12661.54608,5083.9036,0,0,0,1167.726,2169.569135,234.7735,0,0,2086.22895,123,0,123,0,86.2002,17951.59108,1075.9241,64.92343,416.611941,1104.9844,6195.90706,2375.65419,8244.40464,0,42.72541,0,NaN,6559.9436,18452.7664,0,2334.80836,0,833.592,5.1699,0,0,NaN,327.27081,0,2363.2704,2331.95568,871.1118132,NaN,NaN,0,0
2007-04-10,25293.19254,4558.24785,0,626.67777,0,12858.54102,5131.99458,0,0,0,1173.2866,2185.570821,236.57945,0,0,2110.1301,123,0,123,0,82.5381,18233.07428,1115.17455,66.3626964,411.2716734,1109.78868,6311.90532,2410.80567,8284.93191,0,42.6596786,0,NaN,6744.02365,18507.824,0,2356.16564,0,842.898,5.1699,0,0,NaN,365.9412066,0,2396.4624,2391.3528,874.4766978,NaN,NaN,0,0
2007-04-11,25016.57526,4494.08128,0,633.36828,0,12924.93744,5032.37755,0,0,0,1153.8245,2185.570821,238.3854,0,0,2093.05785,123,0,123,0,84.7917,18148.62932,1089.7772,66.3626964,409.099017,1077.35979,6223.90664,2366.86632,8255.98386,0,43.7929786,0,NaN,6526.4745,18342.6512,0,2316.50212,0,829.08,5.30595,0,0,NaN,364.6787376,0,2361.0576,2406.8208,863.216716,NaN,NaN,0,0
2007-04-12,25025.21955,4525.55922,0,595.0884,0,12936.33097,5056.42304,0,0,0,1142.7033,2185.570821,249.2680547,0,0,2144.2746,123,0,123,0,87.8904,18085.2956,1103.6303,66.253187,408.2208171,1088.16942,6311.90532,2378.58348,8313.87996,0,43.9697734,0,NaN,6543.20905,18355.3568,0,2358.45392,0,835.284,4.76175,0,0,NaN,348.7716282,0,2398.6752,2413.008,862.6923184,NaN,NaN,0,0
2007-04-13,25362.34686,4645.41753,0,586.56294,0,13462.076,5173.21542,0,0,0,1184.4078,2185.570821,263.6687,0,0,2157.9324,123,0,123,0,89.5806,18676.41032,1122.1011,62.655021,406.3273572,1132.60901,6419.9037,2387.37135,8516.51631,0,45.0849406,0,NaN,6610.14725,18893.2272,0,2409.55884,0,851.076,4.76175,0,0,NaN,362.2509126,0,2476.1232,2448.27504,865.8678372,NaN,NaN,0,0
2007-04-16,25647.60843,4732.58721,0,624.30645,0,13481.64656,5217.87133,0,0,0,1187.1881,2185.570821,274.5044,0,0,2185.248,123,0,123,0,92.1159,18831.22608,1129.02765,69.61669,409.6675626,1177.0486,6519.9022,2422.52283,8557.04358,0,43.836044,0,NaN,6710.55455,19058.4,0,2469.05412,0,862.074,4.76175,0,0,NaN,351.8209764,0,2513.7408,2477.35488,858.3077718,NaN,NaN,0,0
2007-04-17,25526.58837,4651.47098,0,623.45955,0,13227.9136,5142.29979,0,0,0,1156.6048,2268.065999,274.5044,0,0,2134.03125,123,0,123,0,87.327,18676.41032,1131.3365,63.1165249,408.8655072,1175.84753,6575.90136,2399.08851,8360.19684,0,42.3151554,0,NaN,6610.14725,19020.2832,0,2401.16848,0,850.23,4.76175,0,0,NaN,349.6068,0,2562.4224,2446.41888,859.9683642,NaN,NaN,0,0
2007-04-18,25379.63544,4668.42064,0,619.22505,0,13216.86085,5159.47514,0,0,0,1153.8245,2268.065999,274.5513547,0,0,2178.4191,123,0,123,0,89.5806,18718.6328,1094.3949,65.314535,426.561489,1154.22827,6495.90256,2363.93703,8429.67216,0,43.4212562,0,NaN,6375.86355,18757.7008,0,2411.84712,0,847.974,4.8978,0,0,NaN,363.1831974,0,2540.2944,2416.72032,875.2487276,NaN,NaN,0,0
2007-04-19,24791.82372,4455.3392,0,604.0279,0,12756.37479,4977.41643,0,0,0,1117.6806,2268.065999,267.2806,0,0,2134.03125,123,0,123,0,88.7355,18028.99896,1057.4533,65.5726643,417.77949,1104.9844,6335.90496,2311.20981,8047.5579,0,43.7884454,0,NaN,6409.33265,18490.8832,0,2298.95864,0,837.258,5.237925,0,0,NaN,354.3459144,0,2423.016,2309.68176,855.8897162,NaN,NaN,0,0
2007-04-20,24947.42094,4530.40198,0,623.32781,0,13107.88103,5052.98797,0,0,0,1123.2412,2268.065999,281.7282,0,0,2082.8145,123,0,123,0,87.6087,18050.1102,1087.46835,66.644292,437.57706,1163.83683,6495.90256,2322.92697,8128.61244,0,44.87868,0,NaN,6476.27085,18753.4656,0,2330.2318,0,846.846,5.237925,0,0,NaN,378.8766582,0,2569.0608,2361.03552,853.1220622,NaN,NaN,0,0
2007-04-23,24670.80366,4465.02472,0,609.28809,0,12816.81335,5011.76713,0,0,0,1120.4609,2218.071543,281.29716,0,0,2103.3012,123,0,123,0,84.51,17895.29444,1103.6303,66.9258876,448.592631,1159.03255,6547.90178,2322.92697,8035.97868,0,44.87868,0,NaN,6693.82,18592.528,0,2338.62216,0,832.182,5.442,0,0,NaN,359.9784684,0,2520.3792,2338.7616,840.0121222,NaN,NaN,0,0
2007-04-24,24549.7836,4405.70091,0,595.77533,0,12670.23312,4891.53968,0,0,0,1100.9988,2218.071543,267.121845,0,0,1983.79545,123,0,123,0,83.1015,17684.18204,1064.37985,66.9024213,439.3892991,1096.57691,6535.90196,2273.12904,7873.8696,0,45.7558542,0,NaN,6426.0672,18516.2944,0,2273.78756,0,830.49,5.7141,0,0,NaN,333.971607,0,2498.2512,2284.31424,827.3391802,NaN,NaN,0,0
2007-04-25,24930.13236,4389.96194,0,610.94425,0,12816.9462,4987.72164,0,0,0,1120.4609,2210.45993,269.3788497,0,0,2031.59775,123,0,123,0,78.876,17853.07196,1062.071,66.644292,427.42446,1106.18547,6631.90052,2235.04827,7879.65921,0,44.87868,0,NaN,6509.73995,18732.2896,0,2321.07868,0,835.566,5.1699,0,0,NaN,355.919145,0,2549.1456,2327.62464,813.398944,NaN,NaN,0,0
2007-04-26,24523.85073,4267.68225,0,606.60624,0,12556.89142,4857.18898,0,0,0,1112.12,2210.45993,272.4606,0,0,1963.30875,123,0,123,0,77.4675,17247.88308,1038.9825,61.4504176,419.556195,1096.57691,6447.90328,2319.99768,7677.02286,0,45.7558542,0,NaN,6409.33265,18287.5936,0,2248.61648,0,828.798,5.1699,0,0,NaN,339.409935,0,2453.9952,2265.13392,803.056658,NaN,NaN,0,0
2007-04-27,24714.02511,4374.22297,0,584.22926,0,12609.51089,4932.76052,0,0,0,1103.7791,2162.39,270.61965,0,0,2011.11105,123,0,123,0,85.9185,17494.18088,1008.96745,65.9090146,405.7385064,1104.9844,6495.90256,2361.00774,7902.81765,0,45.2254698,0,NaN,6493.0054,18020.776,0,2231.073,0,835.002,5.373975,0,0,NaN,346.790523,0,2529.2304,2313.39408,795.2489604,NaN,NaN,0,0
2007-04-30,24299.09919,4271.31432,215.8709504,569.1168,0,12338.19358,4798.79279,0,0,0,1137.1427,2162.39,279.8244,0,0,2014.5255,123,0,123,0,86.2002,17128.25272,1013.58515,67.4186799,406.104,1058.14267,6351.90472,2378.58348,7717.55013,0,43.9357744,0,NaN,6409.33265,17735.7606,0,2154.797,0,827.106,4.8978,0,0,NaN,339.604161,0,2460.6336,2253.99696,800.1870378,NaN,NaN,0,0
2007-05-01,24196.99113,4250.22264,228.453848,575.11097,0,12280.07483,4826.1463,0,0,0,1112.12,2162.39,287.1882,0,0,1953.1512,123,0,123,0,83.6649,16969.29308,1030.22686,67.4186799,409.664,1054.53946,6307.90538,2352.58925,7723.74456,0,43.0654,0,NaN,6108.11075,17574.13976,0,2105.733,0,816.39,5.30595,0,0,NaN,341.1557909,0,2434.091,2212.2576,763.9311591,NaN,NaN,0,0
2007-05-02,25571.52546,4322.91744,239.99948,580.65346,0,12545.83497,4914.47255,0,0,0,1126.0215,2162.39,312.9615,0,0,1980.468,123,0,123,0,85.3551,17377.51332,1034.88852,66.878955,418.5588296,1012.50201,6439.9034,2332.081,8052.9148,0,42.9090046,0,NaN,6275.45625,17765.53286,0,2175.975,0,829.644,4.8978,0,0,NaN,345.3714282,0,2526.143896,2255.01552,831.605757,NaN,NaN,0,0
2007-05-03,26219.89071,4367.7459,234.761184,580.26765,0,12415.70454,5048.72845,0,0,0,1084.317,2162.39,320.69349,0,0,2035.1016,123,0,123,0,88.1721,17405.66644,1053.53516,68.365154,432.19552,1040.12662,6483.90274,2346.72975,8205.74384,0,45.275335,0,NaN,6241.98715,17820.8242,0,2182.083,0,831.054,5.1699,0,0,NaN,345.3714282,0,2613.32861,2306.44896,849.3373474,NaN,NaN,0,0
2007-05-04,26358.20863,4344.72588,235.1674192,579.96653,0,12235.79113,5062.86065,0,0,0,1064.8549,2162.39,305.1853272,0,0,2110.2228,123,0,123,0,86.7636,17553.47032,1039.55018,68.912701,453.3239408,1044.9309,6527.90208,2308.643,8152.84148,0,45.2798682,0,NaN,6426.0672,17842.0901,0,2165.286,0,844.8533,4.76175,0,0,NaN,345.3714282,0,2653.15919,2315.74416,860.3321,NaN,NaN,0,0
2007-05-07,26859.61109,4366.53432,246.94824,593.76159,0,12443.40357,5084.05895,0,0,0,1064.8549,2170.239476,320.3253,0,0,2089.7352,123,0,123,0,90.144,17644.96796,1027.89603,67.739386,450.11832,1034.12127,6603.90094,2279.3455,8164.59756,0,45.2662686,0,NaN,6459.5363,17850.59646,0,2199.6435,0,842.2784,4.8978,0,0,NaN,361.4763283,0,2743.8844,2375.85312,856.7303707,NaN,16.92224,0,0
2007-05-08,26946.05979,4309.59006,239.06407,566.47259,0,12197.03565,5023.9971,0,0,0,1025.9307,2170.239476,294.552,0,0,2018.0286,123,0,123,0,102.2571,17307.13052,992.93358,70.790005,452.4687672,1038.92555,6471.90292,2258.83725,8088.18304,0,43.8859092,0,NaN,6325.6599,17769.78604,0,2169.867,0,830.5483,5.237925,0,0,NaN,350.0338842,0,2653.15919,2346.72816,840.354897,NaN,16.92224,0,0
2007-05-09,26738.58291,4348.36062,239.99948,576.48483,0,12280.07483,4992.19965,0,0,0,1049.8696,2176.294168,303.6788,0,0,2045.3454,123,0,123,0,104.229,17131.17352,991.06175,70.790005,448.07,1065.53904,6443.90334,2258.83725,7976.50028,0,44.5092242,0,NaN,6359.129,17693.2288,0,2166.813,0,828.8317,5.30595,0,0,NaN,330.063031,0,2635.45671,2373.3744,869.2124771,NaN,16.92224,0,0
2007-05-10,25839.51643,4247.79948,240.908164,561.83346,0,11848.20738,4840.2785,0,0,0,996.9584,2176.294168,307.3377592,0,0,1983.8826,123,0,123,0,101.412,16800.37436,953.75119,65.079872,439.211016,1023.44664,6179.9073,2194.38275,7711.98848,0,43.1809966,0,NaN,6292.1908,17301.93624,0,2089.6995,0,795.358,4.8978,0,0,NaN,327.1684229,0,2527.02902,2279.80272,825.33554,NaN,16.92224,0,0
2007-05-11,25995.12409,4343.5143,239.9353376,572.91844,0,11942.37323,4942.73695,0,0,0,1013.6672,2176.294168,307.75254,0,0,1994.1264,123,0,123,0,101.412,17067.829,970.07456,65.079872,466.9196648,1064.3364,6291.90562,2197.3125,7935.354,0,43.8043116,0,NaN,6359.129,17476.31662,0,2124.8205,0,806.802,4.76175,0,0,NaN,330.1213117,0,2564.64679,2314.5048,819.4298705,NaN,16.92224,0,0
2007-05-14,25683.90877,4245.37632,229.9611944,572.0339,0,11867.64059,4833.2124,0,0,0,1010.8824,2176.294168,333.306,0,0,1963.395,123,0,123,0,100.0035,16589.22596,949.08737,66.4330953,450.0466288,1021.04136,6243.90634,2135.78775,7794.28104,0,43.8043116,0,NaN,6275.45625,17225.379,0,2079.774,0,779.9086,4.76175,0,0,NaN,336.08537,0,2489.41125,2243.86128,808.0414066,NaN,17.71547,0,0
2007-05-15,25934.61,4286.57004,222.89484,580.24883,0,11790.12936,4674.22515,0,0,0,1008.0976,2176.294168,337.4945454,0,0,1932.6636,123,0,123,0,99.1584,16666.64704,930.43209,66.5307648,459.643008,1013.82552,6179.9073,2071.33325,7800.15908,0,42.9044714,0,NaN,6191.7835,17102.03678,0,2082.828,0,774.4727,5.101875,0,0,NaN,302.3991254,0,2489.632531,2240.1432,809.8349803,NaN,18.24429,0,0
2007-05-16,25744.42286,4162.98888,225.8347,581.03927,0,11790.12936,4631.82855,0,0,0,1010.8824,2176.294168,329.78777,0,0,1908.7614,123,0,123,0,98.595,16413.26896,916.44063,65.41056,431.6731984,999.39384,6079.9088,2024.45725,7641.452,0,42.8432732,0,NaN,5957.4998,16859.60552,0,2052.66975,0,769.0368,5.1699,0,0,NaN,297.5424004,0,2431.87819,2233.9464,806.087432,NaN,18.905315,0,0
2007-05-17,25459.14215,4167.8352,227.171,572.9749,0,11657.24884,4713.0887,0,0,0,996.9584,2176.294168,325.8992,0,0,1895.103,123,0,123,0,100.0035,16293.6182,886.1258,65.01888,430.761696,993.38064,5939.9109,2033.2465,7576.79356,0,42.72541,0,NaN,6074.64165,16617.17426,0,2020.221,0,755.5901,5.1699,0,0,NaN,305.8376867,0,2431.87819,2235.80544,803.8564013,NaN,17.9402185,0,0
2007-05-18,25787.64721,4245.37632,231.473886,596.32111,0,11839.97042,4857.94375,0,0,0,1019.2368,2176.294168,340.7128,0,0,1983.8826,123,0,123,0,102.8205,16722.95328,916.44063,65.01888,430.761696,1019.83872,6011.90982,2077.19275,7688.47632,0,44.856014,0,NaN,6080.19555,16668.21242,0,2033.2005,0,768.4646,4.693725,0,0,NaN,302.088295,0,2491.62406,2284.14048,814.6470073,NaN,17.9402185,0,0
2007-05-21,26168.02149,4272.03108,231.473886,596.32111,0,11964.5441,4872.07595,0,0,0,1030.376,2176.294168,348.1196,0,0,1946.322,123,0,123,0,102.2571,16849.64232,897.78535,65.01888,430.761696,1041.48624,6095.90856,2091.8415,7776.64692,0,44.856014,0,NaN,6130.4451,16778.7951,0,2119.476,0,793.3553,4.693725,0,0,NaN,302.088295,0,2546.94431,2378.33184,814.6470073,NaN,17.9402185,0,0
2007-05-22,25545.59085,4689.0997,216.8654544,586.15831,0,11773.51568,4709.55565,0,0,0,1016.452,2178.997155,340.7128,0,0,1929.249,123,0,123,0,100.2852,16406.23068,900.11726,64.705536,447.04584,999.39384,6059.9091,2065.47375,7617.93984,0,43.5821848,0,NaN,6029.946,16489.57886,0,2085.882,0,785.3445,4.693725,0,0,NaN,314.7352069,0,2447.36786,2343.62976,823.9794233,NaN,17.9402185,0,0
2007-05-23,25727.13312,4742.5977,219.206652,579.35488,0,11911.92445,4698.9565,0,0,0,1013.6672,2300.78296,339.3721692,0,0,1970.2242,123,0,123,0,102.5388,16413.26896,916.44063,64.705536,447.04584,990.97536,6215.90676,2112.34975,7782.52496,0,45.0441418,0,NaN,6113.69525,16749.02284,0,2100.3885,0,793.9275,4.693725,0,0,NaN,312.2291368,0,2498.26249,2375.85312,839.5091468,NaN,17.9402185,0,0
2007-05-24,25070.123,4533.9555,204.72116,576.833,0,11629.57866,4504.63875,0,0,0,980.2496,2300.78296,307.3822,0,0,1871.2008,123,0,123,0,101.412,15829.09172,874.46625,63.45216,445.612016,929.64072,5947.91078,1986.3705,7512.13512,0,45.1642716,0,NaN,5845.69765,16778.7951,0,2011.059,0,757.3067,4.693725,0,0,NaN,293.34619,0,2378.77075,2237.0448,814.6470073,NaN,16.9513251,0,0
2007-05-25,24983.6743,4544.6551,209.3607936,552.16939,0,11698.78305,4610.63025,0,0,0,991.3888,2300.78296,322.1958,0,0,1912.176,123,0,123,0,100.8486,16089.50808,890.78962,65.0032128,450.11832,929.64072,6011.90982,1980.511,7565.03748,0,44.0377714,0,NaN,5946.19675,16672.4656,0,2039.3085,0,764.1731,4.76175,0,0,NaN,293.34619,0,2405.32447,2272.36656,820.1735474,NaN,17.18665,0,0
2007-05-29,24732.97307,4517.9061,212.20444,565.6351,0,11457.94252,4653.02685,0,0,0,977.4648,2300.78296,314.789,0,0,1919.0052,123,0,123,0,105.6375,15990.97216,876.79816,61.6739328,457.5639632,926.0328,5947.91078,1986.3705,7500.37904,0,44.08537,0,NaN,5895.9472,16659.70606,0,2029.383,0,760.4538,4.76175,0,0,NaN,293.2879093,0,2380.98356,2237.0448,803.8272375,NaN,17.18665,0,0
2007-05-30,24724.3282,4562.04195,212.2899632,546.45752,0,11430.2434,4589.43195,0,0,0,991.3888,2300.78296,300.0235442,0,0,1867.7862,123,0,123,0,100.2852,16054.31668,867.47052,61.6739328,428.09888,918.81696,5903.91144,2050.825,7412.20844,0,44.0445712,0,NaN,5996.4463,16757.5292,0,2043.8895,0,752.1569,4.557675,0,0,NaN,289.2471141,0,2387.62199,2251.29744,809.3537776,NaN,16.790035,0,0
2007-05-31,25182.50631,4856.28095,223.375908,571.29051,0,11549.28884,4751.95225,0,0,0,1005.3128,2266.18472,311.0856,0,0,1946.322,123,0,123,0,102.8205,16955.21652,914.10872,61.6739328,428.09888,962.112,5971.91042,2135.78775,7841.30536,0,44.0445712,0,NaN,6147.19495,17301.93624,0,2140.0905,0,770.7534,4.557675,0,0,NaN,292.4331257,0,2538.09307,2340.53136,828.25192,NaN,17.18665,0,0
2007-06-01,25452.2412,5066.2606,235.393259,580.05122,0,11939.62357,4953.67258,0,0,0,1033.1608,2266.3,313.86315,0,0,2053.6815,123,0,123,0,104.5107,17295.26526,937.42782,66.0529152,455.7512,986.1648,6067.90898,2247.39437,8072.7192,0,44.3845612,0,NaN,6063.4457,17697.48198,0,2205.3517,0,797.0746,4.6257,0,0,NaN,303.7007277,0,2619.96704,2371.65649,860.6162789,NaN,27.6255,0,0
2007-06-04,25261.9764,5072.94785,236.8259009,576.2684,0,12033.74849,4960.73916,0,0,0,1044.3,2266.3,311.0856,0,0,2074.287,123,0,123,0,105.6375,17224.87346,953.75119,61.8384384,445.5096,986.1648,5931.91102,2250.32448,8013.5784,0,45.3977314,0,NaN,6297.9436,17654.95018,0,2238.22176,0,783.914,4.6257,0,0,NaN,310.1504585,0,2639.88233,2389.6565,879.2938996,NaN,27.6255,0,0
2007-06-05,25089.0084,4973.97655,233.3703901,568.364,0,11834.45411,4918.33968,0,0,0,1044.3,2266.3,307.3822,0,0,2094.8925,123,0,123,0,103.6656,17112.24658,946.75546,61.88544,445.5096,988.57008,5903.91144,2232.74382,7918.95312,0,45.2254698,0,NaN,6616.19075,17620.92474,0,2216.818,0,769.8951,4.6257,0,0,NaN,307.1587159,0,2637.66952,2368.55304,890.655267,NaN,27.6255,0,0
2007-06-06,24855.5016,4969.9642,230.5265691,560.72308,0,11729.27234,4861.80704,0,0,0,1022.0216,2266.3,307.3822,0,0,2081.1555,123,0,123,0,105.0741,17436.04886,916.44063,62.6139648,450.0568704,981.35424,5679.9148,2171.21151,7942.60944,0,45.4430634,0,NaN,6632.9406,17455.05072,0,2170.9528,0,751.2986,4.6257,0,0,NaN,300.9421079,0,2604.47737,2333.7944,892.9771917,NaN,27.6255,0,0
2007-06-07,24362.5428,4770.68415,218.38399,535.02437,0,11220.04546,4607.41016,0,0,0,1022.0216,2266.3,299.9754,0,0,1995.29925,123,0,123,0,98.595,16739.17004,895.45344,61.5485952,433.782968,939.26184,5475.91786,2171.21151,7593.67872,0,47.1430134,0,NaN,6599.4409,16944.66912,0,2044.8235,0,727.2662,4.6257,0,0,NaN,283.1082137,0,2469.49596,2271.10471,869.2176226,NaN,24.98573,0,0
2007-06-08,24492.2688,4762.65945,214.628,498.38183,0,11208.98878,4610.94345,0,0,0,1022.0216,2266.3,277.755,0,0,1916.3115,123,0,123,0,98.595,16837.71856,900.11726,61.5485952,440.8906384,936.85656,5499.9175,2177.07173,7575.93648,0,45.422664,0,NaN,6582.69105,16970.1882,0,2052.4677,0,719.8276,4.76175,0,0,NaN,283.4773248,0,2480.56001,2269.86333,850.0872996,NaN,24.98573,0,0
2007-06-11,24794.9628,4761.322,212.6909823,509.85262,0,11330.78597,4589.74371,0,0,0,1019.2368,2266.3,274.0516,0,0,1936.917,123,0,123,0,99.1584,17006.65888,869.80243,61.5485952,449.0122272,926.0328,5495.91756,2194.65239,7611.42096,0,44.2168328,0,NaN,6666.4403,16868.11188,0,2054.76096,0,716.9666,4.3536,0,0,NaN,283.4773248,0,2467.28315,2264.27712,859.8277007,NaN,22.3635,0,0
2007-06-12,24397.1364,4703.81165,204.96974,483.1094,0,11117.64089,4363.61315,0,0,0,1002.528,2266.3,255.5346,0,0,1923.18,123,0,123,0,101.412,16767.32676,844.15142,61.5485952,421.1960416,903.18264,5279.9208,2118.46953,7428.08448,0,43.5481858,0,NaN,6482.19195,16621.42744,0,2005.83808,0,698.9423,4.3536,0,0,NaN,283.4773248,0,2396.47323,2176.449485,825.4807391,NaN,21.048,0,0
2007-06-13,24423.0816,4755.9722,202.5390779,500.62141,0,11150.87841,4427.21237,0,0,0,1010.8824,2266.3,262.9414,0,0,1919.74575,123,0,123,0,100.0035,16978.50216,839.4876,54.7646976,421.1960416,934.45128,5387.91918,2121.39964,7416.25632,0,44.6452202,0,NaN,6364.943,16893.63096,0,2034.12162,0,705.5226,4.3536,0,0,NaN,267.7609627,0,2445.15505,2240.07021,833.2058848,NaN,18.8555,0,0
2007-06-14,24570.1044,4808.13275,218.92056,506.68145,0,11181.32781,4490.81159,0,0,0,1016.452,2089.775125,259.238,0,0,1964.391,123,0,123,0,97.4682,17274.14772,844.15142,55.22688,436.80424,953.69352,5447.91828,2159.49107,7570.0224,0,47.2767428,0,NaN,6632.9406,16948.9223,0,2067.7561,0,706.0948,4.8978,0,0,NaN,271.9766,0,2493.83687,2251.86332,851.8542989,NaN,18.8555,0,0
2007-06-15,25201.4376,4915.12875,222.67655,489.25413,0,11319.73945,4589.74371,0,0,0,1035.9456,2089.775125,270.3482,0,0,1957.5225,123,0,123,0,97.1865,17478.28394,860.47479,58.8851712,449.6881728,987.36744,5559.9166,2221.02338,7788.84336,0,44.742684,0,NaN,6666.4403,17195.60674,0,2109.03478,0,720.1137,4.8978,0,0,NaN,271.9766,0,2515.96497,2304.62197,852.540654,NaN,22.0127,0,0
2007-06-18,25123.602,4921.816,228.04225,482.22486,0,11267.14766,4575.61055,0,0,0,1041.5152,2089.775125,272.1999,0,0,1991.865,123,0,123,0,97.4682,17379.73542,846.48333,58.36032,454.2968928,996.98856,5703.91444,2226.8836,7782.92928,0,45.9235826,0,NaN,6616.19075,17016.97318,0,2141.90484,0,714.6778,4.285575,0,0,NaN,244.5458172,0,2544.7315,2299.65645,850.496192,NaN,21.7496,0,0
2007-06-19,25547.3736,4973.97655,233.193322,479.91,0,11339.13214,4614.47674,0,0,0,1055.4392,2089.775125,270.3482,0,0,2060.55,123,0,123,0,100.0035,17597.95,876.79816,57.57696,454.2968928,1007.81232,5775.91336,2297.20624,7794.75744,0,45.89865,0,NaN,6884.18835,17344.46804,0,2162.54418,0,713.8195,4.285575,0,0,NaN,261.3112319,0,2633.2439,2315.79439,851.8542989,NaN,22.14425,0,0
2007-06-20,25365.7572,4858.95585,238.77365,476.67296,0,11012.46677,4459.01198,0,0,0,1030.376,2055.737375,273.12575,0,0,2053.6815,123,0,123,0,101.1303,16978.50216,860.47479,57.57696,466.1105784,990.97536,5799.913,2262.04492,7546.36608,0,44.3618952,0,NaN,6599.4409,16982.94774,0,2102.155,0,694.3647,4.76175,0,0,NaN,258.4749045,0,2633.2439,2244.41504,844.07074,NaN,22.58275,0,0
2007-06-21,25581.9672,4929.8407,238.2800056,463.913,0,10982.01736,4504.94475,0,0,0,1022.0216,2055.737375,262.9895442,0,0,2036.51025,123,0,123,0,106.7643,17175.5992,862.8067,58.7755008,454.7628856,996.98856,5855.91216,2247.39437,7575.93648,0,44.2689646,0,NaN,6599.4409,16991.4541,0,2099.09732,0,702.3755,4.3536,0,0,NaN,260.9226939,0,2628.81828,2257.44953,827.5836143,NaN,22.58275,0,0
2007-06-22,25728.99,4853.60605,239.84679,466.83951,0,10788.23527,4473.14514,0,0,0,1035.9456,2055.737375,273.7960654,0,0,2053.6815,123,0,123,0,106.4826,17196.71674,872.13434,58.7755008,454.7628856,993.38064,5831.91252,2273.76536,7481.3112,0,44.2689646,0,NaN,6398.4427,16749.02284,0,2101.39058,0,704.3782,4.3536,0,0,NaN,262.0106003,0,2588.9877,2218.34606,828.7664816,NaN,21.561045,0,0
2007-06-25,25019.8212,4705.1491,233.94452,467.1124,0,10555.69677,4342.41341,0,0,0,1010.8824,2055.737375,276.5995392,0,0,2019.339,123,0,123,0,103.1022,16703.97414,855.81097,56.7779328,459.2743104,987.36744,5810.30032,2215.16316,7280.23248,0,46.3769026,0,NaN,6766.9394,16642.69334,0,2051.70328,0,691.2176,4.48965,0,0,NaN,256.0659689,0,2542.51869,2165.58741,835.30876,NaN,20.82875,0,0
2007-06-26,24379.8396,4562.04195,212.3958688,471.93973,0,10436.64886,4155.14904,0,0,0,991.3888,2048.493,267.0632842,0,0,1950.654,123,0,123,0,102.8205,16401.2894,848.81524,54.521856,459.2743104,962.112,5690.41792,2124.32975,6919.4736,0,46.3769026,0,NaN,6666.4403,16387.50254,0,1947.74216,0,675.4821,4.421625,0,0,NaN,226.8867651,0,2509.32654,2070.62184,803.1522934,NaN,20.82875,0,0
2007-06-27,24794.9628,4694.4495,217.31085,457.90942,0,10530.77572,4289.41406,0,0,0,994.1736,2048.493,272.38507,0,0,1974.69375,123,0,123,0,100.2852,16647.6607,839.4876,55.5088896,455.0752544,968.1252,5730.37872,2162.42118,6872.16096,0,46.147976,0,NaN,6515.69165,16464.05978,0,1961.50172,0,687.4983,4.285575,0,0,NaN,252.2388696,0,2555.79555,2112.82876,818.953064,NaN,20.82875,0,0
2007-06-28,24898.7436,4800.10805,222.2580254,482.74241,0,10356.35737,3932.55177,0,0,0,994.1736,2048.147,266.6448,0,0,2033.076,123,0,123,0,102.8205,16535.03382,848.81524,54.9448704,484.93976,982.55688,5722.38656,2223.95349,6795.27792,0,46.147976,0,NaN,6565.9412,16447.04706,0,1973.73244,0,684.6373,4.285575,0,0,NaN,261.4472202,0,2575.71084,2112.82876,827.9925067,NaN,20.82875,0,0
2007-06-29,25140.8988,4881.6925,222.086323,491.45607,0,10469.87692,3929.01848,0,0,0,999.7432,2104.826125,270.3963442,0,0,2002.16775,123,0,123,0,103.3839,16675.81742,865.13861,60.632064,483.4086408,1027.05456,5702.40616,2244.46426,6907.64544,0,47.847926,0,NaN,6465.4421,16612.92108,0,2012.71786,0,680.0597,4.285575,0,0,NaN,266.5953487,0,2586.77489,2133.31153,827.5252011,NaN,20.82875,0,0
2007-07-02,25763.5836,4969.9642,222.086323,492.50061,0,10713.50109,4020.88402,0,0,0,1024.8064,2104.826125,274.0516,0,0,2160.14325,123,0,123,0,101.1303,17098.16822,879.13007,60.632064,483.4086408,1055.91792,5822.28856,2229.81371,7203.34944,0,47.847926,0,NaN,6565.9412,16965.93502,0,2044.8235,0,706.0948,4.285575,0,0,NaN,266.5953487,0,2668.64886,2168.69086,827.5252011,NaN,20.82875,0,0
