,ABX,AEM,AG,AGI,ASR.TO,AU,AUY,BCM.V,BSX.TO,BTG,CDE,CG.TO,DRD,DRGDF,EDV.TO,EGO,FNV,FSM,GFI,GOLD,GORO,GG,GSS,GQM.TO,GUYFF,HL,HMY,IAG,KGC,KL.TO,KLDX,MAG,MDRPF,NCMGY,NEM,NGD,PAAS,PPP,RGLD,ROGFF,SA,SAND,SBGL,SMF.TO,SBB.TO,SLW,SSRI,SVM.TO,TAHO,TGD,TMR.TO,TXG.TO
4/19/2007,-0.01,0,NaN,0.01,NaN,0.01,0,NaN,NaN,NaN,0.02,0,0.01,NaN,NaN,0.01,NaN,NaN,NaN,NaN,0,0.03,0.05,0,0,-0.01,0,0,-0.01,NaN,0,NaN,NaN,0,0.02,NaN,0.01,NaN,0,0,NaN,NaN,NaN,0.02,NaN,-0.01,0,0,NaN,NaN,NaN,NaN
4/20/2007,-0.01,0,NaN,0.01,NaN,0.01,0,NaN,NaN,NaN,0.03,0,0.01,NaN,NaN,0.01,NaN,NaN,NaN,NaN,0,0.03,0.05,0,0,-0.01,0.01,0,0,NaN,0,NaN,NaN,0,0.02,NaN,0.02,NaN,0,0,NaN,NaN,NaN,0.04,NaN,-0.01,0,0,NaN,NaN,NaN,NaN
4/23/2007,-0.01,0,NaN,0.01,NaN,0.01,0,NaN,NaN,NaN,0.03,0,0.01,NaN,NaN,0.01,NaN,NaN,NaN,NaN,0,0.03,0.05,0,0,-0.01,0,0,0,NaN,0,NaN,NaN,0,0.02,NaN,0.02,NaN,0,0,NaN,NaN,NaN,0.03,NaN,-0.01,0,0,NaN,NaN,NaN,NaN
4/24/2007,-0.01,0,NaN,0.01,NaN,0.01,0,NaN,NaN,NaN,0.02,0,0.01,NaN,NaN,0.01,NaN,NaN,NaN,NaN,0,0.03,0.05,0,0,-0.01,0,0,-0.01,NaN,0,NaN,NaN,0,0.02,NaN,0.01,NaN,0,0,NaN,NaN,NaN,0.01,NaN,-0.01,0,0,NaN,NaN,NaN,NaN
4/25/2007,-0.01,0,NaN,0.01,NaN,0.01,0,NaN,NaN,NaN,0.02,0,0.01,NaN,NaN,0.01,NaN,NaN,NaN,NaN,0,0.03,0.05,0,0,-0.01,0,0,0,NaN,0,NaN,NaN,0,0.02,NaN,0.01,NaN,0,0,NaN,NaN,NaN,0.02,NaN,-0.01,0,0,NaN,NaN,NaN,NaN
4/26/2007,-0.01,0,NaN,0,NaN,0,0,NaN,NaN,NaN,0.01,0,0.01,NaN,NaN,0.01,NaN,NaN,NaN,NaN,0,0.03,0.05,0,0,-0.02,0,0,-0.01,NaN,0,NaN,NaN,0,0.01,NaN,0.01,NaN,0,0,NaN,NaN,NaN,0.01,NaN,-0.01,0,0,NaN,NaN,NaN,NaN
4/27/2007,-0.01,0,NaN,0.01,NaN,0.01,0,NaN,NaN,NaN,0.02,0,0.01,NaN,NaN,0.01,NaN,NaN,NaN,NaN,0,0.03,0.04,0,0,-0.02,0,0,-0.01,NaN,0,NaN,NaN,0,0.02,NaN,0.01,NaN,0,0,NaN,NaN,NaN,0.01,NaN,-0.01,0,0,NaN,NaN,NaN,NaN
4/30/2007,-0.02,0,0,-0.01,NaN,-0.02,0.07,NaN,NaN,NaN,-0.02,-0.02,0.09,NaN,NaN,0.01,NaN,NaN,NaN,NaN,0,-0.01,0.06,0,0,-0.07,-0.1,0.04,-0.01,NaN,0,NaN,NaN,-0.02,-0.03,NaN,0.01,NaN,-0.02,0,NaN,NaN,NaN,0.17,NaN,-0.01,-0.01,-0.02,NaN,NaN,NaN,NaN
5/1/2007,-0.02,-0.05,0,-0.01,NaN,-0.03,0.07,NaN,NaN,NaN,-0.02,-0.02,0.08,NaN,NaN,0.04,NaN,NaN,NaN,NaN,0,-0.01,0.06,0,0,-0.07,-0.11,0.02,-0.01,NaN,0,NaN,NaN,-0.02,-0.03,NaN,0,NaN,-0.02,0,NaN,NaN,NaN,0.16,NaN,0,-0.01,-0.02,NaN,NaN,NaN,NaN
5/2/2007,-0.02,-0.05,0,-0.01,NaN,-0.03,0.07,NaN,NaN,NaN,-0.02,-0.02,0.08,NaN,NaN,0.03,NaN,NaN,NaN,NaN,0,-0.01,0.06,0,0,-0.07,-0.11,0.02,-0.01,NaN,0,NaN,NaN,-0.02,-0.03,NaN,0,NaN,-0.02,0,NaN,NaN,NaN,0.16,NaN,0,-0.01,-0.01,NaN,NaN,NaN,NaN
5/3/2007,-0.02,-0.04,0,-0.01,NaN,-0.03,0.07,NaN,NaN,NaN,-0.02,-0.02,0.09,NaN,NaN,0.03,NaN,NaN,NaN,NaN,0,-0.01,0.06,0,0,-0.06,-0.1,0.02,-0.01,NaN,0,NaN,NaN,-0.02,-0.03,NaN,0.01,NaN,-0.02,0,NaN,NaN,NaN,0.16,NaN,0,-0.01,-0.01,NaN,NaN,NaN,NaN
5/4/2007,-0.02,-0.04,0,-0.01,NaN,-0.02,0.07,NaN,NaN,NaN,-0.02,-0.02,0.09,NaN,NaN,0.03,NaN,NaN,NaN,NaN,0,-0.01,0.06,0,0,-0.06,-0.1,0.02,-0.01,NaN,0,NaN,NaN,-0.02,-0.03,NaN,0.01,NaN,-0.02,0,NaN,NaN,NaN,0.16,NaN,-0.01,-0.01,-0.01,NaN,NaN,NaN,NaN
5/7/2007,-0.02,-0.04,0,-0.01,NaN,-0.02,0.07,NaN,NaN,NaN,-0.02,-0.02,0.09,NaN,NaN,0.03,NaN,NaN,NaN,NaN,0,-0.01,0.06,0,0,-0.06,-0.1,0.02,-0.01,NaN,0,NaN,NaN,-0.02,-0.03,NaN,0.01,NaN,-0.02,0,NaN,NaN,NaN,0.17,NaN,-0.01,-0.01,-0.01,NaN,-1.74,NaN,NaN
5/8/2007,-0.02,-0.04,0,-0.01,NaN,-0.02,0.07,NaN,NaN,NaN,-0.02,-0.02,0.09,NaN,NaN,0.03,NaN,NaN,NaN,NaN,0,-0.01,0.05,0,0,-0.06,-0.1,0.02,-0.01,NaN,0,NaN,NaN,-0.02,-0.03,NaN,0.01,NaN,-0.02,0,NaN,NaN,NaN,0.16,NaN,0,-0.01,-0.01,NaN,-1.64,NaN,NaN
5/9/2007,-0.02,-0.04,0,-0.01,NaN,-0.02,0.06,NaN,NaN,NaN,-0.02,-0.02,0.08,NaN,NaN,0.03,NaN,NaN,NaN,NaN,0,-0.01,0.05,0,0,-0.06,-0.1,0.02,-0.01,NaN,0,NaN,NaN,-0.02,-0.03,NaN,0.01,NaN,-0.02,0,NaN,NaN,NaN,0.15,NaN,0,-0.01,-0.01,NaN,-1.56,NaN,NaN
5/10/2007,-0.03,-0.05,0,-0.01,NaN,-0.03,0.06,NaN,NaN,NaN,-0.04,-0.02,0.07,NaN,NaN,0.03,NaN,NaN,NaN,NaN,0,-0.01,0.04,0,0,-0.07,-0.1,0.01,-0.01,NaN,0,NaN,NaN,-0.02,-0.03,NaN,0,NaN,-0.02,0,NaN,NaN,NaN,0.14,NaN,0,-0.01,-0.01,NaN,-1.49,NaN,NaN
5/11/2007,-0.02,-0.04,0,-0.01,NaN,-0.03,0.06,NaN,NaN,NaN,-0.03,-0.02,0.07,NaN,NaN,0.03,NaN,NaN,NaN,NaN,0,-0.01,0.05,0,0,-0.06,-0.1,0.02,-0.01,NaN,0,NaN,NaN,-0.02,-0.03,NaN,0,NaN,-0.02,0,NaN,NaN,NaN,0.14,NaN,0,-0.01,-0.01,NaN,-1.42,NaN,NaN
5/14/2007,-0.02,-0.05,0,-0.01,NaN,-0.03,0.06,NaN,NaN,NaN,-0.03,-0.02,0.07,NaN,NaN,0.03,NaN,NaN,NaN,NaN,0,-0.01,0.04,0,0,-0.06,-0.1,0.02,-0.01,NaN,0,NaN,NaN,-0.02,-0.03,NaN,0,NaN,-0.02,0,NaN,NaN,NaN,0.14,NaN,0,-0.01,-0.01,NaN,-1.36,NaN,NaN
5/15/2007,-0.02,-0.04,0,-0.01,NaN,-0.02,0.06,NaN,NaN,NaN,-0.03,-0.02,0.07,NaN,NaN,0.03,NaN,NaN,NaN,NaN,0,-0.01,0.04,0,0,-0.06,-0.1,0.02,-0.01,NaN,0,NaN,NaN,-0.02,-0.03,NaN,0,NaN,-0.01,0,NaN,NaN,NaN,0.13,NaN,0,-0.01,-0.01,NaN,-1.3,NaN,NaN
5/16/2007,-0.03,-0.05,-0.01,-0.01,NaN,-0.03,0.06,NaN,NaN,NaN,-0.03,-0.02,0.06,NaN,NaN,0.03,NaN,NaN,NaN,NaN,0,-0.01,0.04,0,0,-0.07,-0.1,0.02,-0.01,NaN,0,NaN,NaN,-0.02,-0.03,NaN,0,NaN,-0.01,0,NaN,NaN,NaN,0.12,NaN,0,-0.01,-0.01,NaN,-1.24,NaN,NaN
5/17/2007,-0.03,-0.05,-0.01,-0.01,NaN,-0.03,0.06,NaN,NaN,NaN,-0.04,-0.02,0.05,NaN,NaN,0.03,NaN,NaN,NaN,NaN,0,-0.01,0.03,0,0,-0.07,-0.1,0.01,-0.01,NaN,0,NaN,NaN,-0.02,-0.03,NaN,0,NaN,-0.01,0,NaN,NaN,NaN,0.12,NaN,0,-0.01,-0.01,NaN,-1.2,NaN,NaN
5/18/2007,-0.02,-0.04,0,-0.01,NaN,-0.03,0.06,NaN,NaN,NaN,-0.03,-0.02,0.06,NaN,NaN,0.03,NaN,NaN,NaN,NaN,0,-0.01,0.04,0,0,-0.06,-0.1,0.01,-0.01,NaN,0,NaN,NaN,-0.02,-0.03,NaN,0,NaN,-0.01,0,NaN,NaN,NaN,0.12,NaN,0,-0.01,-0.01,NaN,-1.15,NaN,NaN
5/21/2007,-0.02,-0.04,0,-0.01,NaN,-0.03,0.06,NaN,NaN,NaN,-0.03,-0.02,0.06,NaN,NaN,0.03,NaN,NaN,NaN,NaN,0,-0.01,0.03,0,0,-0.06,-0.1,0.01,-0.01,NaN,0,NaN,NaN,-0.02,-0.03,NaN,0,NaN,-0.02,0,NaN,NaN,NaN,0.12,NaN,0,0,-0.01,NaN,-1.11,NaN,NaN
5/22/2007,-0.02,-0.04,0,-0.01,NaN,-0.03,0.06,NaN,NaN,NaN,-0.03,-0.02,0.05,NaN,NaN,0.03,NaN,NaN,NaN,NaN,0,-0.01,0.03,0,0,-0.06,-0.1,0.01,-0.01,NaN,0,NaN,NaN,-0.02,-0.03,NaN,0,NaN,-0.02,0,NaN,NaN,NaN,0.12,NaN,0,0,-0.01,NaN,-1.07,NaN,NaN
5/23/2007,-0.02,-0.03,0,-0.01,NaN,-0.03,0.06,NaN,NaN,NaN,-0.03,-0.02,0.05,NaN,NaN,0.03,NaN,NaN,NaN,NaN,0,-0.01,0.04,0,0,-0.06,-0.09,0.01,-0.01,NaN,0,NaN,NaN,-0.02,-0.03,NaN,0,NaN,-0.02,0,NaN,NaN,NaN,0.12,NaN,0,0,-0.01,NaN,-1.04,NaN,NaN
5/24/2007,-0.03,-0.04,-0.01,-0.01,NaN,-0.03,0.06,NaN,NaN,NaN,-0.04,-0.02,0.05,NaN,NaN,0.03,NaN,NaN,NaN,NaN,0,-0.01,0.03,0,0,-0.06,-0.1,0.01,-0.01,NaN,0,NaN,NaN,-0.02,-0.03,NaN,0,NaN,-0.01,0,NaN,NaN,NaN,0.11,NaN,0,-0.01,-0.01,NaN,-1.01,NaN,NaN
5/25/2007,-0.02,-0.04,0,-0.01,NaN,-0.03,0.06,NaN,NaN,NaN,-0.03,-0.02,0.05,NaN,NaN,0.03,NaN,NaN,NaN,NaN,0,-0.01,0.03,0,0,-0.06,-0.1,0.01,-0.01,NaN,0,NaN,NaN,-0.02,-0.03,NaN,0,NaN,-0.01,0,NaN,NaN,NaN,0.11,NaN,0,-0.01,-0.01,NaN,-0.98,NaN,NaN
5/29/2007,-0.02,-0.04,0,-0.01,NaN,-0.03,0.06,NaN,NaN,NaN,-0.03,-0.02,0.05,NaN,NaN,0.03,NaN,NaN,NaN,NaN,0,-0.01,0.03,0,0,-0.05,-0.1,0.01,-0.01,NaN,0,NaN,NaN,-0.02,-0.03,NaN,0,NaN,-0.01,0,NaN,NaN,NaN,0.11,NaN,0,-0.01,-0.01,NaN,-0.95,NaN,NaN
5/30/2007,-0.02,-0.04,0,-0.01,NaN,-0.03,0.05,NaN,NaN,NaN,-0.03,-0.02,0.04,NaN,NaN,0.03,NaN,NaN,NaN,NaN,0,-0.01,0.03,0,0,-0.05,-0.1,0.01,-0.01,NaN,0,NaN,NaN,-0.02,-0.03,NaN,0,NaN,-0.01,0,NaN,NaN,NaN,0.1,NaN,0,-0.01,-0.01,NaN,-0.92,NaN,NaN
5/31/2007,-0.02,-0.03,0,-0.01,NaN,-0.02,0.05,NaN,NaN,NaN,-0.02,-0.02,0.05,NaN,NaN,0.03,NaN,NaN,NaN,NaN,0,-0.01,0.03,0,0,-0.02,-0.09,0.01,-0.01,NaN,0,NaN,NaN,-0.02,-0.03,NaN,-0.02,NaN,-0.01,0,NaN,NaN,NaN,0.11,NaN,0,0,-0.01,NaN,-0.89,NaN,NaN
6/1/2007,-0.02,-0.03,0.01,-0.01,NaN,-0.02,0.05,NaN,NaN,NaN,-0.02,-0.01,0.06,NaN,NaN,0.03,NaN,NaN,NaN,NaN,0,-0.01,0.04,0,0,-0.02,-0.09,0.01,-0.01,NaN,0,NaN,NaN,-0.02,-0.03,NaN,-0.02,NaN,-0.01,0,NaN,NaN,NaN,0.12,NaN,0,0,-0.01,NaN,-0.84,NaN,NaN
6/4/2007,-0.02,-0.03,0.01,-0.01,NaN,-0.02,0.05,NaN,NaN,NaN,-0.01,-0.01,0.06,NaN,NaN,0.03,NaN,NaN,NaN,NaN,0,-0.01,0.04,0,0,-0.02,-0.09,0.01,-0.01,NaN,0,NaN,NaN,-0.02,-0.03,NaN,-0.02,NaN,-0.01,0,NaN,NaN,NaN,0.12,NaN,0,0,-0.01,NaN,-0.82,NaN,NaN
6/5/2007,-0.02,-0.03,0.01,-0.01,NaN,-0.02,0.05,NaN,NaN,NaN,-0.01,-0.02,0.06,NaN,NaN,0.02,NaN,NaN,NaN,NaN,0,-0.01,0.04,0,0,-0.01,-0.09,0.01,-0.01,NaN,0,NaN,NaN,-0.02,-0.03,NaN,-0.02,NaN,-0.01,0,NaN,NaN,NaN,0.11,NaN,0,0,-0.01,NaN,-0.8,NaN,NaN
6/6/2007,-0.02,-0.03,0.01,-0.01,NaN,-0.02,0.05,NaN,NaN,NaN,-0.02,-0.01,0.06,NaN,NaN,0.03,NaN,NaN,NaN,NaN,0,-0.01,0.03,0,0,-0.01,-0.09,0.01,-0.01,NaN,0,NaN,NaN,-0.02,-0.03,NaN,-0.02,NaN,-0.01,0,NaN,NaN,NaN,0.11,NaN,0,0,-0.01,NaN,-0.78,NaN,NaN
6/7/2007,-0.02,-0.03,0,-0.01,NaN,-0.02,0.05,NaN,NaN,NaN,-0.02,-0.02,0.05,NaN,NaN,0.02,NaN,NaN,NaN,NaN,0,-0.01,0.03,0,0,-0.02,-0.09,0.01,-0.01,NaN,0,NaN,NaN,-0.02,-0.03,NaN,-0.02,NaN,-0.01,0,NaN,NaN,NaN,0.1,NaN,0,-0.01,-0.01,NaN,-0.76,NaN,NaN
6/8/2007,-0.02,-0.03,0,-0.01,NaN,-0.03,0.05,NaN,NaN,NaN,-0.03,-0.02,0.04,NaN,NaN,0.02,NaN,NaN,NaN,NaN,0,-0.01,0.03,0,0,-0.03,-0.1,0.01,-0.01,NaN,0,NaN,NaN,-0.02,-0.03,NaN,-0.03,NaN,-0.01,0,NaN,NaN,NaN,0.09,NaN,0,-0.01,-0.01,NaN,-0.74,NaN,NaN
6/11/2007,-0.02,-0.03,0,-0.01,NaN,-0.02,0.05,NaN,NaN,NaN,-0.02,-0.02,0.04,NaN,NaN,0.02,NaN,NaN,NaN,NaN,0,-0.01,0.02,0,0,-0.02,-0.09,0.01,-0.01,NaN,0,NaN,NaN,-0.02,-0.03,NaN,-0.03,NaN,-0.01,0,NaN,NaN,NaN,0.09,NaN,0,-0.01,-0.01,NaN,-0.73,NaN,NaN
6/12/2007,-0.02,-0.03,-0.01,-0.01,NaN,-0.03,0.05,NaN,NaN,NaN,-0.03,-0.02,0.03,NaN,NaN,0.02,NaN,NaN,NaN,NaN,0,-0.01,0.02,0,0,-0.03,-0.1,0.01,-0.01,NaN,0,NaN,NaN,-0.02,-0.03,NaN,-0.03,NaN,-0.01,0,NaN,NaN,NaN,0.09,NaN,0,-0.01,-0.01,NaN,-0.72,NaN,NaN
6/13/2007,-0.02,-0.03,0,-0.01,NaN,-0.02,0.05,NaN,NaN,NaN,-0.03,-0.02,0.04,NaN,NaN,0.02,NaN,NaN,NaN,NaN,0,-0.01,0.02,0,0,-0.03,-0.09,0.01,-0.01,NaN,0,NaN,NaN,-0.02,-0.03,NaN,-0.03,NaN,-0.01,0,NaN,NaN,NaN,0.08,NaN,0,-0.01,-0.01,NaN,-0.71,NaN,NaN
6/14/2007,-0.02,-0.03,0,-0.01,NaN,-0.02,0.05,NaN,NaN,NaN,-0.02,-0.02,0.04,NaN,NaN,0.02,NaN,NaN,NaN,NaN,0,-0.01,0.02,0,0,-0.03,-0.09,0.01,-0.01,NaN,0,NaN,NaN,-0.02,-0.03,NaN,-0.03,NaN,-0.01,0,NaN,NaN,NaN,0.09,NaN,0,-0.01,-0.01,NaN,-0.69,NaN,NaN
6/15/2007,-0.02,-0.03,0,-0.01,NaN,-0.02,0.05,NaN,NaN,NaN,-0.02,-0.02,0.04,NaN,NaN,0.02,NaN,NaN,NaN,NaN,0,-0.01,0.02,0,0,-0.03,-0.09,0.01,-0.01,NaN,0,NaN,NaN,-0.02,-0.03,NaN,-0.02,NaN,-0.01,0,NaN,NaN,NaN,0.09,NaN,0,0,-0.01,NaN,-0.67,NaN,NaN
6/18/2007,-0.02,-0.03,0,-0.01,NaN,-0.02,0.05,NaN,NaN,NaN,-0.02,-0.02,0.04,NaN,NaN,0.02,NaN,NaN,NaN,NaN,0,-0.01,0.02,0,0,-0.03,-0.09,0.01,-0.01,NaN,0,NaN,NaN,-0.02,-0.03,NaN,-0.02,NaN,-0.01,0,NaN,NaN,NaN,0.07,NaN,0,0,-0.01,NaN,-0.65,NaN,NaN
6/19/2007,-0.02,-0.03,0,0,NaN,-0.02,0.05,NaN,NaN,NaN,-0.02,-0.02,0.05,NaN,NaN,0.02,NaN,NaN,NaN,NaN,0,-0.01,0.03,0,0,-0.03,-0.08,0.01,-0.01,NaN,0,NaN,NaN,-0.02,-0.03,NaN,-0.02,NaN,-0.01,0,NaN,NaN,NaN,0.08,NaN,0,0,-0.01,NaN,-0.64,NaN,NaN
6/20/2007,-0.02,-0.03,0,-0.01,NaN,-0.02,0.05,NaN,NaN,NaN,-0.02,-0.02,0.04,NaN,NaN,0.02,NaN,NaN,NaN,NaN,0,-0.01,0.02,0,0,-0.03,-0.08,0.01,-0.01,NaN,0,NaN,NaN,-0.02,-0.03,NaN,-0.02,NaN,-0.01,0,NaN,NaN,NaN,0.08,NaN,-0.01,-0.01,-0.01,NaN,-0.63,NaN,NaN
6/21/2007,-0.02,-0.03,0,-0.01,NaN,-0.02,0.05,NaN,NaN,NaN,-0.02,-0.02,0.04,NaN,NaN,0.02,NaN,NaN,NaN,NaN,0,-0.01,0.02,0,0,-0.03,-0.08,0,-0.01,NaN,0,NaN,NaN,-0.02,-0.03,NaN,-0.02,NaN,-0.01,0,NaN,NaN,NaN,0.08,NaN,-0.01,-0.01,-0.01,NaN,-0.61,NaN,NaN
6/22/2007,-0.02,-0.03,0,-0.01,NaN,-0.02,0.05,NaN,NaN,NaN,-0.02,-0.02,0.04,NaN,NaN,0.02,NaN,NaN,NaN,NaN,0,-0.01,0.02,0,0,-0.03,-0.08,0,-0.01,NaN,0,NaN,NaN,-0.02,-0.03,NaN,-0.03,NaN,-0.01,0,NaN,NaN,NaN,0.08,NaN,0,-0.01,-0.01,NaN,-0.6,NaN,NaN
6/25/2007,-0.02,-0.03,0,-0.01,NaN,-0.02,0.05,NaN,NaN,NaN,-0.03,-0.02,0.04,NaN,NaN,0.02,NaN,NaN,NaN,NaN,0,-0.01,0.02,0,0,-0.04,-0.08,0,-0.01,NaN,0,NaN,NaN,-0.02,-0.03,NaN,-0.03,NaN,-0.01,0,NaN,NaN,NaN,0.07,NaN,0,-0.01,-0.01,NaN,-0.59,NaN,NaN
6/26/2007,-0.02,-0.03,-0.01,-0.01,NaN,-0.02,0.05,NaN,NaN,NaN,-0.04,-0.02,0.02,NaN,NaN,0.02,NaN,NaN,NaN,NaN,0,-0.01,0.02,0,0,-0.05,-0.09,0,-0.01,NaN,0,NaN,NaN,-0.02,-0.03,NaN,-0.04,NaN,-0.01,0,NaN,NaN,NaN,0.05,NaN,-0.01,-0.01,-0.01,NaN,-0.58,NaN,NaN
6/27/2007,-0.02,-0.03,-0.01,-0.01,NaN,-0.02,0.05,NaN,NaN,NaN,-0.04,-0.02,0.03,NaN,NaN,0.02,NaN,NaN,NaN,NaN,0,-0.01,0.02,0,0,-0.05,-0.09,0,-0.01,NaN,0,NaN,NaN,-0.02,-0.03,NaN,-0.04,NaN,-0.01,0,NaN,NaN,NaN,0.06,NaN,-0.01,-0.01,-0.01,NaN,-0.57,NaN,NaN
6/28/2007,-0.02,-0.03,-0.01,-0.01,NaN,-0.02,0.05,NaN,NaN,NaN,-0.04,-0.02,0.03,NaN,NaN,0.02,NaN,NaN,NaN,NaN,0,-0.01,0.02,0,0,-0.05,-0.09,0,0,NaN,0,NaN,NaN,-0.02,-0.03,NaN,-0.04,NaN,-0.01,0,NaN,NaN,NaN,0.07,NaN,-0.01,-0.01,-0.01,NaN,-0.56,NaN,NaN
6/29/2007,-0.02,-0.03,-0.01,-0.01,NaN,-0.02,0.05,NaN,NaN,NaN,-0.04,-0.02,0.03,NaN,NaN,0.02,NaN,NaN,NaN,NaN,0,-0.01,0.02,0,0,-0.05,-0.09,0,-0.01,NaN,0,NaN,NaN,-0.02,-0.03,NaN,-0.04,NaN,-0.01,0,NaN,NaN,NaN,0.07,NaN,-0.01,-0.01,-0.01,NaN,-0.55,NaN,NaN
7/2/2007,-0.02,-0.02,-0.01,-0.01,NaN,-0.02,0.05,NaN,NaN,NaN,-0.03,-0.02,0.04,NaN,NaN,0.02,NaN,NaN,NaN,NaN,0,-0.01,0.02,0,0,-0.05,-0.08,0.01,0,NaN,0,NaN,NaN,-0.02,-0.02,NaN,-0.03,NaN,-0.01,0,NaN,NaN,NaN,0.08,NaN,-0.01,-0.01,-0.01,NaN,-0.54,NaN,NaN
7/3/2007,-0.02,-0.02,-0.01,-0.01,NaN,-0.02,0.05,NaN,NaN,NaN,-0.03,-0.02,0.04,NaN,NaN,0.02,NaN,NaN,NaN,NaN,0,-0.01,0.02,0,0,-0.05,-0.08,0,-0.01,NaN,0,NaN,NaN,-0.02,-0.02,NaN,-0.03,NaN,-0.01,0,NaN,NaN,NaN,0.07,NaN,-0.01,-0.01,-0.01,NaN,-0.52,NaN,NaN
7/5/2007,-0.02,-0.02,-0.01,-0.01,NaN,-0.02,0.05,NaN,NaN,NaN,-0.02,-0.02,0.03,NaN,NaN,0.02,NaN,NaN,NaN,NaN,0,-0.01,0.03,0,0,-0.05,-0.08,0,-0.01,NaN,0,NaN,NaN,-0.02,-0.03,NaN,-0.03,NaN,-0.01,0,NaN,NaN,NaN,0.07,NaN,-0.01,-0.01,-0.01,NaN,-0.51,NaN,NaN
7/6/2007,-0.02,-0.02,0,-0.01,NaN,-0.02,0.05,NaN,NaN,NaN,-0.02,-0.02,0.04,NaN,NaN,0.02,NaN,NaN,NaN,NaN,0,-0.01,0.03,0,0,-0.04,-0.08,0,-0.01,NaN,0.01,NaN,NaN,-0.02,-0.02,NaN,-0.03,NaN,-0.01,0,NaN,NaN,NaN,0.09,NaN,-0.01,0,0,NaN,-0.51,NaN,NaN
7/9/2007,-0.02,-0.02,0,-0.01,NaN,-0.02,0.05,NaN,NaN,NaN,-0.02,-0.02,0.04,NaN,NaN,0.02,NaN,NaN,NaN,NaN,0,-0.01,0.03,0,0,-0.05,-0.08,0,-0.01,NaN,0,NaN,NaN,-0.02,-0.02,NaN,-0.03,NaN,-0.01,0,NaN,NaN,NaN,0.08,NaN,-0.01,0,0,NaN,-0.5,NaN,NaN
7/10/2007,-0.02,-0.02,0,-0.01,NaN,-0.02,0.05,NaN,NaN,NaN,-0.02,-0.02,0.05,NaN,NaN,0.02,NaN,NaN,NaN,NaN,0,-0.01,0.03,0,0,-0.04,-0.08,0,-0.01,NaN,0.01,NaN,NaN,-0.02,-0.02,NaN,-0.02,NaN,-0.01,0,NaN,NaN,NaN,0.08,NaN,-0.01,0,0,NaN,-0.49,NaN,NaN
7/11/2007,-0.02,-0.02,0,-0.01,NaN,-0.02,0.05,NaN,NaN,NaN,-0.01,-0.02,0.04,NaN,NaN,0.02,NaN,NaN,NaN,NaN,0,-0.01,0.03,0,0,-0.04,-0.08,0,-0.01,NaN,0.01,NaN,NaN,-0.02,-0.02,NaN,-0.02,NaN,-0.01,0,NaN,NaN,NaN,0.08,NaN,-0.01,0,0,NaN,-0.49,NaN,NaN
7/12/2007,-0.02,-0.01,0,-0.01,NaN,-0.02,0.04,NaN,NaN,NaN,-0.01,-0.01,0.05,NaN,NaN,0.03,NaN,NaN,NaN,NaN,0,-0.01,0.03,0,0,-0.04,-0.07,0.01,-0.01,NaN,0,NaN,NaN,-0.02,-0.02,NaN,-0.02,NaN,-0.01,0,NaN,NaN,NaN,0.08,NaN,-0.01,0,0,NaN,-0.48,NaN,NaN
7/13/2007,-0.02,-0.01,0,-0.01,NaN,-0.02,0.04,NaN,NaN,NaN,-0.01,-0.01,0.05,NaN,NaN,0.03,NaN,NaN,NaN,NaN,0,-0.01,0.03,0,0,-0.04,-0.07,0.01,-0.01,NaN,0,NaN,NaN,-0.02,-0.02,NaN,-0.02,NaN,-0.01,0,NaN,NaN,NaN,0.08,NaN,-0.01,0,0,NaN,-0.47,NaN,NaN
7/16/2007,-0.02,-0.01,0,-0.01,NaN,-0.02,0.04,NaN,NaN,NaN,-0.01,-0.02,0.05,NaN,NaN,0.03,NaN,NaN,NaN,NaN,0,-0.01,0.03,0,0,-0.04,-0.07,0.01,-0.01,NaN,0,NaN,NaN,-0.02,-0.02,NaN,-0.02,NaN,-0.01,0,NaN,NaN,NaN,0.08,NaN,-0.01,0,0,NaN,-0.46,NaN,NaN
7/17/2007,-0.02,-0.01,0,0,NaN,-0.02,0.04,NaN,NaN,NaN,-0.01,-0.02,0.05,NaN,NaN,0.03,NaN,NaN,NaN,NaN,0,-0.01,0.03,0,0,-0.04,-0.07,0.01,-0.01,NaN,0,NaN,NaN,-0.02,-0.02,NaN,-0.02,NaN,-0.01,0,NaN,NaN,NaN,0.08,NaN,-0.01,0,0,NaN,-0.45,NaN,NaN
7/18/2007,-0.02,-0.01,0,0,NaN,-0.02,0.04,NaN,NaN,NaN,-0.01,-0.01,0.06,NaN,NaN,0.03,NaN,NaN,NaN,NaN,0,-0.01,0.04,0,0,-0.03,-0.07,0.01,-0.01,NaN,0,NaN,NaN,-0.01,-0.02,NaN,-0.02,NaN,-0.01,0,NaN,NaN,NaN,0.09,NaN,-0.01,0,0,NaN,-0.45,NaN,NaN
7/19/2007,-0.01,-0.01,0,0,NaN,-0.01,0.04,NaN,NaN,NaN,-0.01,-0.01,0.06,NaN,NaN,0.03,NaN,NaN,NaN,NaN,0,-0.01,0.04,0,0,-0.03,-0.07,0.01,0,NaN,0.01,NaN,NaN,-0.01,-0.02,NaN,-0.01,NaN,-0.01,0,NaN,NaN,NaN,0.1,NaN,-0.01,0,0,NaN,-0.44,NaN,NaN
